user_id,date,screen_time_minutes,keystroke_speed_wpm,sleep_hours_last_night,task_switch_frequency_per_hr,break_frequency_per_hr,stress_level
U0170,2025-01-20,164.54,92.14,9.36,2.49,2.09,6.98
U0170,2025-01-21,236.63,89.59,8.54,5.33,2.44,16.04
U0170,2025-01-22,195.24,87.71,10.57,4.02,1.75,8.71
U0170,2025-01-23,213.04,91.2,9.16,4.53,2.12,25.9
U0170,2025-01-24,174.26,96.5,10.17,5.88,1.97,22.01
U0170,2025-01-25,43.95,87.37,9.85,3.36,1.3,0.0
U0170,2025-01-26,72.0,91.59,9.97,4.33,1.9,1.59
U0170,2025-01-27,220.61,89.08,9.82,9.5,2.25,17.13
U0170,2025-01-28,231.49,85.84,8.52,6.92,1.98,17.85
U0170,2025-01-29,229.64,90.09,8.03,2.66,1.71,15.67
U0170,2025-01-30,214.44,91.37,8.7,5.99,1.81,14.26
U0170,2025-01-31,215.62,90.9,8.19,7.29,1.35,33.59
U0170,2025-02-01,97.27,91.96,9.66,3.92,1.7,3.5
U0170,2025-02-02,100.63,88.96,10.92,6.22,1.86,0.0
U0170,2025-02-03,158.35,82.32,10.04,5.3,2.02,11.77
U0170,2025-02-04,229.75,83.4,10.49,1.0,2.21,14.08
U0170,2025-02-05,173.99,93.65,8.63,5.4,2.73,24.3
U0170,2025-02-06,247.59,85.46,8.52,3.87,2.14,30.08
U0170,2025-02-07,86.12,88.49,9.68,6.95,3.09,23.64
U0170,2025-02-08,92.98,81.96,10.86,6.21,1.44,2.4
U0170,2025-02-09,128.23,86.64,11.05,2.98,2.74,0.0
U0170,2025-02-10,144.71,86.86,10.73,6.71,2.78,9.38
U0170,2025-02-11,246.41,85.37,9.86,3.69,1.81,14.73
U0170,2025-02-12,248.75,87.41,8.43,5.91,1.57,24.46
U0170,2025-02-13,118.4,78.77,9.4,5.76,1.98,16.99
U0170,2025-02-14,134.26,88.38,7.85,7.08,2.39,24.04
U0170,2025-02-15,71.96,86.34,9.36,6.96,1.89,0.0
U0170,2025-02-16,134.9,89.29,10.96,7.06,1.88,2.69
U0170,2025-02-17,200.93,89.46,8.47,8.02,1.18,15.97
U0170,2025-02-18,139.1,95.37,8.67,5.76,2.07,28.05
U0170,2025-02-19,210.91,92.85,8.29,6.42,1.59,26.66
U0170,2025-02-20,178.78,82.37,9.39,5.14,2.54,16.23
U0170,2025-02-21,203.12,84.44,8.31,7.3,2.44,27.11
U0170,2025-02-22,44.26,86.61,9.7,4.24,2.4,0.0
U0170,2025-02-23,130.54,83.66,8.91,5.64,1.83,0.63
U0170,2025-02-24,222.06,95.99,10.64,2.61,1.98,2.11
U0170,2025-02-25,230.23,99.53,10.41,7.95,1.78,19.7
U0170,2025-02-26,180.81,93.76,9.92,3.27,1.83,19.08
U0170,2025-02-27,212.62,87.24,8.38,10.28,2.28,32.29
U0170,2025-02-28,117.26,84.32,9.1,2.29,1.96,31.55
U0170,2025-03-01,49.01,81.24,11.01,3.93,2.34,9.41
U0171,2025-01-01,315.75,79.94,9.82,1.17,2.41,16.88
U0171,2025-01-02,298.03,81.84,9.78,1.0,2.47,23.87
U0171,2025-01-03,391.64,70.73,8.75,4.53,1.79,33.15
U0171,2025-01-04,273.34,78.22,11.3,5.84,1.9,0.0
U0171,2025-01-05,269.19,77.06,11.44,7.4,2.21,18.99
U0171,2025-01-06,284.59,76.39,10.35,3.56,1.25,22.48
U0171,2025-01-07,320.05,70.83,9.37,6.66,2.67,19.63
U0171,2025-01-08,310.0,79.1,10.12,5.47,2.75,15.45
U0171,2025-01-09,288.59,83.11,9.56,5.79,2.31,18.13
U0171,2025-01-10,306.09,75.13,9.82,3.45,2.12,27.94
U0171,2025-01-11,243.32,79.18,11.6,6.2,2.0,0.0
U0171,2025-01-12,227.9,77.14,10.1,3.18,1.6,4.49
U0171,2025-01-13,295.65,72.43,8.89,4.96,3.22,20.34
U0171,2025-01-14,328.93,69.98,9.27,2.64,2.09,17.49
U0171,2025-01-15,385.64,75.58,7.73,6.34,1.21,37.28
U0171,2025-01-16,411.49,70.75,9.04,3.78,1.87,33.77
U0171,2025-01-17,442.41,79.8,9.03,7.43,2.22,32.72
U0171,2025-01-18,221.4,73.67,9.71,5.81,2.34,0.0
U0171,2025-01-19,241.42,77.3,11.22,4.75,1.2,4.94
U0171,2025-01-20,321.63,77.33,8.55,4.84,2.33,20.37
U0171,2025-01-21,434.61,75.66,8.82,5.54,2.05,27.07
U0171,2025-01-22,304.78,68.03,9.56,5.61,1.65,22.26
U0171,2025-01-23,317.78,81.55,8.88,5.53,2.09,33.08
U0171,2025-01-24,326.12,82.96,8.48,2.52,1.77,32.46
U0171,2025-01-25,258.86,79.8,12.0,3.28,2.65,0.0
U0171,2025-01-26,211.77,73.02,11.31,1.97,2.82,0.0
U0171,2025-01-27,281.26,79.53,7.72,3.34,1.48,22.57
U0171,2025-01-28,324.2,80.32,9.42,7.75,2.59,29.49
U0171,2025-01-29,465.4,78.89,8.96,5.35,2.15,21.84
U0171,2025-01-30,257.06,77.38,7.79,5.76,1.38,30.81
U0171,2025-01-31,385.49,81.35,10.18,7.09,2.6,30.68
U0171,2025-02-01,171.12,85.6,11.07,5.5,1.77,6.78
U0171,2025-02-02,144.23,74.18,10.34,6.88,2.01,9.58
U0171,2025-02-03,382.29,72.62,9.33,2.28,1.81,15.11
U0171,2025-02-04,301.04,73.94,8.28,6.64,3.07,24.06
U0171,2025-02-05,387.7,80.6,8.36,5.17,1.36,31.62
U0171,2025-02-06,329.05,74.98,10.07,4.22,2.28,20.21
U0171,2025-02-07,335.76,77.33,9.9,4.79,1.27,27.15
U0171,2025-02-08,249.7,73.9,9.38,3.57,2.0,7.12
U0171,2025-02-09,185.36,79.68,10.63,4.89,1.95,0.0
U0171,2025-02-10,359.38,84.92,9.07,5.3,2.1,28.83
U0171,2025-02-11,388.02,73.01,9.35,6.93,1.84,23.65
U0171,2025-02-12,338.66,73.51,7.78,3.52,2.61,25.47
U0171,2025-02-13,388.97,72.66,9.8,2.39,1.67,20.7
U0171,2025-02-14,379.63,78.01,10.81,2.13,1.59,29.63
U0171,2025-02-15,193.9,80.45,11.52,5.18,2.27,0.0
U0171,2025-02-16,272.4,83.72,10.45,5.79,2.29,0.0
U0171,2025-02-17,394.03,75.78,7.8,4.74,0.97,26.24
U0171,2025-02-18,282.3,76.19,8.21,4.19,1.15,27.28
U0171,2025-02-19,327.13,79.58,9.66,5.12,1.61,23.19
U0171,2025-02-20,329.91,74.15,10.83,7.18,2.13,26.71
U0171,2025-02-21,337.17,82.78,8.94,3.03,2.68,37.01
U0171,2025-02-22,268.53,81.27,8.77,7.84,1.44,10.6
U0171,2025-02-23,277.97,78.74,9.48,3.94,2.57,9.25
U0171,2025-02-24,372.1,77.12,9.58,9.54,1.08,22.06
U0171,2025-02-25,335.91,82.85,8.77,8.38,2.43,26.0
U0171,2025-02-26,347.11,80.03,10.83,7.32,1.66,24.89
U0171,2025-02-27,371.77,79.56,9.33,2.54,2.05,17.75
U0171,2025-02-28,392.44,85.78,9.28,5.28,2.68,26.64
U0171,2025-03-01,251.5,77.05,11.0,7.53,2.23,13.3
U0172,2025-01-01,176.22,66.88,10.0,5.56,1.74,5.91
U0172,2025-01-02,227.6,55.98,8.3,1.57,2.07,17.94
U0172,2025-01-03,221.48,57.41,8.72,3.43,1.66,14.8
U0172,2025-01-04,130.22,53.4,10.96,7.96,2.78,0.0
U0172,2025-01-05,30.0,67.63,11.39,5.53,1.8,0.0
U0172,2025-01-06,244.84,58.82,8.72,4.8,2.15,18.68
U0172,2025-01-07,216.09,59.14,10.01,4.21,1.83,16.89
U0172,2025-01-08,244.02,66.22,8.4,7.42,2.02,21.51
U0172,2025-01-09,271.65,56.58,8.74,5.03,2.05,20.2
U0172,2025-01-10,214.73,57.65,11.4,4.83,1.92,20.97
U0172,2025-01-11,80.26,52.73,10.02,6.34,2.49,0.0
U0172,2025-01-12,71.0,65.34,11.95,2.72,2.09,0.0
U0172,2025-01-13,179.59,52.71,7.55,7.33,2.8,16.09
U0172,2025-01-14,183.19,59.12,9.76,2.85,2.21,6.98
U0172,2025-01-15,227.58,65.64,7.36,7.22,2.59,24.62
U0172,2025-01-16,252.7,63.53,8.04,6.75,1.81,26.99
U0172,2025-01-17,161.71,63.83,9.36,3.82,1.47,20.8
U0172,2025-01-18,195.84,59.23,12.0,3.7,2.1,0.0
U0172,2025-01-19,30.0,62.48,11.29,4.81,2.0,0.0
U0172,2025-01-20,284.66,57.41,10.01,7.13,1.8,18.19
U0172,2025-01-21,227.13,57.68,8.99,4.24,1.8,18.27
U0172,2025-01-22,248.46,64.15,9.93,4.33,2.88,17.37
U0172,2025-01-23,228.17,61.32,8.93,1.0,2.17,13.64
U0172,2025-01-24,238.49,59.85,10.38,1.77,0.72,5.35
U0172,2025-01-25,77.1,68.32,12.0,4.8,2.25,0.0
U0172,2025-01-26,59.24,54.65,8.91,3.16,2.11,0.0
U0172,2025-01-27,252.25,55.32,9.23,1.25,1.71,8.88
U0172,2025-01-28,258.87,63.03,9.4,1.31,2.33,14.8
U0172,2025-01-29,263.15,70.13,8.21,8.61,2.46,22.73
U0172,2025-01-30,162.19,63.42,9.53,5.31,2.85,7.04
U0172,2025-01-31,227.89,63.42,8.28,3.71,1.56,24.38
U0172,2025-02-01,113.16,57.66,11.39,5.23,1.77,0.0
U0172,2025-02-02,213.96,61.22,11.0,1.79,1.31,4.44
U0172,2025-02-03,248.79,55.01,7.81,7.81,1.42,19.67
U0172,2025-02-04,239.26,56.29,8.03,3.86,1.87,13.74
U0172,2025-02-05,271.16,57.58,9.25,3.58,2.51,13.47
U0172,2025-02-06,320.97,61.46,8.84,5.58,1.7,23.34
U0172,2025-02-07,187.59,61.52,9.89,9.58,1.86,25.21
U0172,2025-02-08,102.27,65.25,9.75,3.13,1.99,0.0
U0172,2025-02-09,90.28,55.45,12.0,5.21,1.02,0.73
U0172,2025-02-10,273.17,56.27,8.18,7.1,2.13,7.64
U0172,2025-02-11,198.06,64.66,9.26,2.18,1.9,8.5
U0172,2025-02-12,243.42,60.55,8.88,3.64,2.55,14.5
U0172,2025-02-13,294.03,62.65,9.5,4.4,2.18,20.49
U0172,2025-02-14,213.96,55.57,9.16,4.6,2.56,20.48
U0172,2025-02-15,30.0,56.55,8.77,4.03,2.52,3.38
U0172,2025-02-16,135.0,49.57,10.21,2.62,1.06,0.0
U0172,2025-02-17,208.28,64.13,10.65,3.47,2.14,8.49
U0172,2025-02-18,199.55,53.81,9.53,6.59,2.44,13.21
U0172,2025-02-19,262.4,58.97,7.5,4.82,1.57,28.36
U0172,2025-02-20,203.47,55.94,8.96,7.0,2.77,8.76
U0172,2025-02-21,191.38,62.04,7.59,9.18,2.3,34.51
U0172,2025-02-22,89.92,55.99,9.8,2.9,1.69,0.0
U0172,2025-02-23,110.08,59.92,9.56,6.18,1.52,0.0
U0172,2025-02-24,223.22,56.99,8.87,4.94,2.05,16.68
U0172,2025-02-25,171.53,67.83,8.65,3.87,1.27,8.57
U0172,2025-02-26,193.57,54.46,10.16,1.84,1.39,8.79
U0172,2025-02-27,326.33,53.24,7.97,5.9,2.06,31.9
U0172,2025-02-28,277.31,62.17,9.42,7.91,2.91,13.36
U0172,2025-03-01,97.13,63.96,9.6,6.04,2.73,0.0
U0173,2025-01-01,293.2,67.43,8.19,3.06,1.71,21.15
U0173,2025-01-02,455.68,79.8,7.5,7.44,1.99,36.7
U0173,2025-01-03,275.78,78.42,7.74,5.87,2.66,22.99
U0173,2025-01-04,299.31,70.52,8.03,4.93,1.88,8.33
U0173,2025-01-05,228.97,72.02,8.21,2.91,2.39,8.96
U0173,2025-01-06,349.78,77.93,6.56,7.46,2.42,27.16
U0173,2025-01-07,278.21,82.67,6.46,7.72,0.83,36.1
U0173,2025-01-08,320.14,70.92,7.05,7.25,2.59,42.49
U0173,2025-01-09,256.79,76.74,6.68,2.7,2.2,41.76
U0173,2025-01-10,362.81,69.88,7.74,2.81,1.99,40.81
U0173,2025-01-11,132.18,81.51,9.28,4.33,2.24,7.14
U0173,2025-01-12,214.44,81.21,7.98,4.35,2.71,16.68
U0173,2025-01-13,270.62,81.26,8.09,2.8,2.36,15.81
U0173,2025-01-14,350.21,79.76,9.51,5.01,1.79,16.88
U0173,2025-01-15,321.1,75.22,7.92,1.24,2.24,29.15
U0173,2025-01-16,281.65,79.48,8.11,11.01,2.24,31.25
U0173,2025-01-17,324.44,66.85,7.12,1.75,2.14,29.16
U0173,2025-01-18,194.75,72.78,9.39,1.19,2.21,0.0
U0173,2025-01-19,157.65,78.23,8.21,5.93,0.6,10.07
U0173,2025-01-20,277.44,74.03,7.08,5.79,2.36,24.45
U0173,2025-01-21,262.48,74.75,7.87,4.21,2.09,19.61
U0173,2025-01-22,300.59,76.27,7.51,3.17,1.69,17.19
U0173,2025-01-23,341.43,71.45,7.5,4.2,2.06,23.99
U0173,2025-01-24,251.65,77.92,6.2,8.01,0.77,48.03
U0173,2025-01-25,168.46,67.94,8.99,7.44,1.84,11.56
U0173,2025-01-26,108.48,76.93,8.45,6.56,0.69,7.08
U0173,2025-01-27,369.32,83.61,7.57,5.66,2.12,26.5
U0173,2025-01-28,311.47,65.63,6.7,2.96,2.19,24.2
U0173,2025-01-29,274.94,71.62,8.42,3.78,1.71,19.2
U0173,2025-01-30,324.98,81.49,6.51,3.02,1.35,33.73
U0173,2025-01-31,265.87,84.16,7.76,7.78,1.86,34.12
U0173,2025-02-01,173.21,79.93,10.03,2.91,3.0,0.0
U0173,2025-02-02,229.21,72.18,7.99,4.87,1.64,7.74
U0173,2025-02-03,330.06,79.04,6.49,7.12,1.18,40.94
U0173,2025-02-04,254.42,78.99,8.69,6.62,2.85,16.49
U0173,2025-02-05,327.19,73.59,7.46,2.16,1.83,24.25
U0173,2025-02-06,336.86,82.65,6.8,6.5,1.59,39.62
U0173,2025-02-07,341.29,71.81,8.36,2.47,2.16,27.54
U0173,2025-02-08,211.25,63.21,9.18,9.45,1.42,11.05
U0173,2025-02-09,174.77,74.69,8.29,3.22,1.94,12.7
U0173,2025-02-10,281.63,65.62,8.19,5.09,2.3,28.0
U0173,2025-02-11,274.98,70.36,6.45,7.32,2.7,30.95
U0173,2025-02-12,325.77,71.11,8.74,3.56,1.66,19.86
U0173,2025-02-13,354.89,68.56,5.09,6.45,2.83,43.73
U0173,2025-02-14,296.2,68.07,6.74,9.29,0.61,44.03
U0173,2025-02-15,176.62,74.17,9.19,3.57,2.04,5.64
U0173,2025-02-16,223.53,79.3,9.53,2.36,1.44,13.3
U0173,2025-02-17,319.08,73.87,6.55,4.92,1.81,27.42
U0173,2025-02-18,345.11,73.72,6.41,8.12,1.39,43.74
U0173,2025-02-19,266.73,72.15,7.61,8.24,2.09,30.23
U0173,2025-02-20,402.63,77.39,7.04,7.97,1.7,31.81
U0173,2025-02-21,327.22,75.16,6.46,8.52,2.06,44.56
U0173,2025-02-22,289.58,77.65,9.26,6.32,2.37,2.35
U0173,2025-02-23,190.38,71.02,8.22,9.68,1.81,17.38
U0173,2025-02-24,261.22,74.32,7.23,5.15,2.76,21.13
U0173,2025-02-25,341.88,72.23,6.21,6.26,2.37,39.33
U0173,2025-02-26,390.81,70.49,6.61,7.17,1.05,50.74
U0173,2025-02-27,451.52,71.27,9.83,5.2,2.3,33.8
U0173,2025-02-28,344.78,70.89,9.16,6.92,2.03,27.84
U0173,2025-03-01,174.14,73.76,9.27,4.01,2.2,2.14
U0174,2025-01-01,359.16,113.39,7.52,4.45,3.03,25.1
U0174,2025-01-02,204.98,103.15,9.3,4.51,2.02,25.23
U0174,2025-01-03,284.71,110.65,9.98,5.4,2.06,19.84
U0174,2025-01-04,163.07,112.99,9.59,5.33,2.21,4.09
U0174,2025-01-05,109.27,107.89,10.87,6.47,2.26,0.0
U0174,2025-01-06,281.93,107.28,8.57,9.5,1.02,25.91
U0174,2025-01-07,336.64,107.5,8.97,4.26,1.5,17.28
U0174,2025-01-08,206.94,109.99,8.96,7.25,2.04,15.89
U0174,2025-01-09,264.32,106.63,8.67,1.33,2.56,13.3
U0174,2025-01-10,285.48,113.31,8.05,4.17,1.45,12.14
U0174,2025-01-11,179.77,104.36,10.06,8.15,3.24,2.2
U0174,2025-01-12,140.67,103.45,9.41,5.09,1.95,1.71
U0174,2025-01-13,244.63,110.97,9.45,7.32,1.7,19.51
U0174,2025-01-14,254.96,110.83,6.85,6.18,2.22,14.31
U0174,2025-01-15,318.2,113.4,9.64,5.93,2.49,15.24
U0174,2025-01-16,348.91,105.41,7.82,4.34,1.69,26.34
U0174,2025-01-17,342.18,111.14,8.2,5.69,1.32,37.26
U0174,2025-01-18,163.09,110.71,10.42,3.95,1.72,0.0
U0174,2025-01-19,259.71,100.54,8.63,6.06,2.09,5.74
U0174,2025-01-20,200.37,105.58,6.69,6.32,1.11,26.03
U0174,2025-01-21,264.85,120.65,8.24,8.73,1.37,21.19
U0174,2025-01-22,273.39,107.18,8.2,3.56,1.71,15.0
U0174,2025-01-23,297.1,104.08,8.19,7.32,1.74,22.54
U0174,2025-01-24,350.53,109.42,8.56,4.49,2.87,26.65
U0174,2025-01-25,189.25,104.52,9.0,3.24,1.67,1.5
U0174,2025-01-26,246.47,97.47,11.2,2.75,1.33,0.0
U0174,2025-01-27,337.77,108.27,8.84,2.35,0.69,15.91
U0174,2025-01-28,289.79,107.17,7.31,1.62,1.91,14.91
U0174,2025-01-29,279.93,106.71,7.99,4.7,1.6,19.78
U0174,2025-01-30,345.37,109.47,8.54,4.36,1.6,25.61
U0174,2025-01-31,309.33,108.22,9.6,5.21,2.27,19.26
U0174,2025-02-01,227.21,112.93,9.5,1.45,1.87,0.0
U0174,2025-02-02,155.88,98.91,9.85,6.66,1.58,0.0
U0174,2025-02-03,293.56,106.06,8.43,4.52,1.77,18.49
U0174,2025-02-04,228.39,108.6,8.3,2.36,1.92,23.48
U0174,2025-02-05,303.42,112.86,9.01,5.17,1.95,26.42
U0174,2025-02-06,221.98,113.44,9.05,3.75,1.37,27.47
U0174,2025-02-07,339.33,111.97,8.62,5.79,1.45,24.06
U0174,2025-02-08,197.72,112.67,10.54,3.86,2.55,0.0
U0174,2025-02-09,218.46,111.34,7.83,10.69,1.6,15.0
U0174,2025-02-10,335.56,112.03,6.85,4.88,1.86,21.51
U0174,2025-02-11,287.29,106.9,7.35,6.6,0.86,25.43
U0174,2025-02-12,304.18,101.64,7.69,7.96,2.56,22.09
U0174,2025-02-13,346.88,104.05,10.92,4.95,2.67,12.48
U0174,2025-02-14,274.53,104.77,9.02,2.96,2.32,18.48
U0174,2025-02-15,189.86,108.94,10.9,2.22,1.79,0.0
U0174,2025-02-16,228.5,121.81,7.43,3.65,2.1,0.8
U0174,2025-02-17,357.22,108.51,8.76,4.52,2.52,22.85
U0174,2025-02-18,312.27,104.2,7.58,4.7,1.86,13.55
U0174,2025-02-19,308.03,107.04,8.52,2.85,2.08,13.05
U0174,2025-02-20,257.78,110.44,8.97,6.61,2.89,21.21
U0174,2025-02-21,343.89,106.52,8.5,2.97,1.67,20.87
U0174,2025-02-22,126.15,106.3,11.0,6.02,1.59,0.0
U0174,2025-02-23,148.78,110.45,9.12,3.23,2.23,0.0
U0174,2025-02-24,303.97,109.22,9.58,7.83,1.42,15.86
U0174,2025-02-25,271.7,100.16,9.27,5.27,1.16,16.08
U0174,2025-02-26,277.2,106.3,9.67,6.05,1.31,20.23
U0174,2025-02-27,206.38,104.17,7.93,4.48,2.0,18.49
U0174,2025-02-28,362.88,112.86,7.35,5.67,2.14,30.0
U0174,2025-03-01,156.72,104.65,9.58,5.63,1.96,0.0
U0175,2025-01-01,346.08,81.1,6.5,1.99,2.87,22.95
U0175,2025-01-02,327.5,76.2,8.1,2.99,1.9,17.53
U0175,2025-01-03,320.56,69.62,5.84,5.71,3.0,45.54
U0175,2025-01-04,191.65,73.81,8.99,6.75,1.85,14.57
U0175,2025-01-05,252.82,79.87,8.33,5.76,1.55,10.96
U0175,2025-01-06,332.92,80.3,7.67,3.37,1.4,18.74
U0175,2025-01-07,279.52,72.49,7.86,6.41,1.94,19.65
U0175,2025-01-08,359.05,74.89,9.16,1.0,1.61,14.17
U0175,2025-01-09,354.09,72.15,5.44,4.0,1.77,33.96
U0175,2025-01-10,372.09,71.23,7.74,8.59,1.63,29.33
U0175,2025-01-11,185.25,77.15,9.25,6.29,2.77,1.51
U0175,2025-01-12,151.87,75.66,9.09,2.53,2.07,0.0
U0175,2025-01-13,390.64,81.15,7.29,5.42,1.7,25.43
U0175,2025-01-14,307.59,75.46,8.89,2.58,2.02,14.41
U0175,2025-01-15,288.42,67.45,8.02,8.06,1.73,30.2
U0175,2025-01-16,279.49,76.32,6.05,6.15,1.84,28.18
U0175,2025-01-17,340.48,69.36,6.62,8.11,1.71,41.46
U0175,2025-01-18,342.39,72.03,9.45,5.71,2.24,0.0
U0175,2025-01-19,236.56,81.75,10.34,1.57,1.7,0.0
U0175,2025-01-20,325.17,69.95,7.01,4.36,2.35,8.33
U0175,2025-01-21,394.71,71.4,6.94,1.0,2.09,19.41
U0175,2025-01-22,204.87,79.14,8.14,6.81,1.42,21.09
U0175,2025-01-23,388.15,71.09,9.05,3.6,2.99,11.31
U0175,2025-01-24,304.12,85.11,8.76,6.51,1.69,19.86
U0175,2025-01-25,155.75,74.02,9.47,8.7,1.86,0.0
U0175,2025-01-26,241.42,76.22,9.13,7.02,2.0,3.75
U0175,2025-01-27,290.58,69.39,8.3,6.25,2.91,12.76
U0175,2025-01-28,295.85,67.22,8.57,3.64,1.91,8.92
U0175,2025-01-29,345.11,80.53,7.29,4.82,2.06,22.2
U0175,2025-01-30,316.44,74.05,7.33,6.37,2.47,25.33
U0175,2025-01-31,234.88,70.66,7.29,5.6,1.81,24.6
U0175,2025-02-01,207.2,75.32,7.91,4.97,2.5,18.38
U0175,2025-02-02,168.7,79.34,9.32,6.9,1.28,6.72
U0175,2025-02-03,366.08,81.5,8.9,5.82,2.05,22.67
U0175,2025-02-04,245.19,81.8,6.88,4.1,2.67,27.74
U0175,2025-02-05,275.17,74.71,9.84,4.01,1.83,18.34
U0175,2025-02-06,322.59,77.31,8.85,4.08,2.23,26.1
U0175,2025-02-07,300.22,75.29,8.4,5.19,1.93,20.98
U0175,2025-02-08,172.97,75.79,8.72,5.46,1.52,0.0
U0175,2025-02-09,294.37,83.68,7.6,5.24,1.89,4.7
U0175,2025-02-10,360.61,68.95,7.64,3.05,1.97,24.03
U0175,2025-02-11,305.52,80.5,7.61,5.64,1.81,23.81
U0175,2025-02-12,351.74,86.8,9.56,9.81,2.02,12.93
U0175,2025-02-13,397.48,76.29,8.12,4.08,2.02,27.33
U0175,2025-02-14,352.8,79.46,8.55,7.58,1.78,26.38
U0175,2025-02-15,224.66,73.16,9.13,5.85,2.71,9.63
U0175,2025-02-16,149.52,69.59,8.09,8.01,2.5,10.0
U0175,2025-02-17,394.27,81.36,7.86,4.86,2.65,16.57
U0175,2025-02-18,285.7,72.59,6.11,3.84,2.14,34.22
U0175,2025-02-19,367.85,81.85,8.6,6.23,1.33,21.63
U0175,2025-02-20,334.06,76.36,7.83,6.42,1.06,23.57
U0175,2025-02-21,225.45,76.18,8.47,5.83,2.79,24.3
U0175,2025-02-22,276.34,80.93,11.12,6.1,1.78,0.0
U0175,2025-02-23,151.18,75.0,8.54,3.21,2.49,3.56
U0175,2025-02-24,278.75,76.37,8.63,3.6,2.81,22.19
U0175,2025-02-25,274.96,78.82,8.54,6.51,2.3,18.83
U0175,2025-02-26,387.61,69.12,6.75,4.0,1.2,27.97
U0175,2025-02-27,370.8,74.93,7.64,4.93,1.41,29.55
U0175,2025-02-28,321.77,67.7,7.91,3.85,2.28,20.79
U0175,2025-03-01,215.07,73.49,8.98,6.01,2.29,0.0
U0176,2025-01-01,234.35,63.65,9.67,6.76,1.93,18.72
U0176,2025-01-02,279.67,65.9,8.5,2.98,1.14,23.7
U0176,2025-01-03,265.36,68.13,9.29,1.21,1.3,24.47
U0176,2025-01-04,94.39,71.01,9.5,1.91,2.41,1.5
U0176,2025-01-05,152.25,75.64,10.03,7.82,2.76,5.02
U0176,2025-01-06,242.1,64.56,7.83,1.42,1.97,22.2
U0176,2025-01-07,252.66,65.29,8.75,3.38,1.52,20.41
U0176,2025-01-08,273.08,66.42,8.22,1.66,2.65,15.12
U0176,2025-01-09,267.44,65.21,7.17,6.81,2.49,36.33
U0176,2025-01-10,294.57,64.05,6.63,5.67,2.45,30.72
U0176,2025-01-11,159.74,65.29,9.81,3.62,2.59,0.0
U0176,2025-01-12,206.34,65.82,11.48,2.01,2.41,0.0
U0176,2025-01-13,320.17,71.58,6.29,9.28,1.82,37.69
U0176,2025-01-14,314.29,73.91,8.59,2.82,2.22,27.22
U0176,2025-01-15,383.46,71.21,8.74,2.9,1.86,15.98
U0176,2025-01-16,316.26,74.64,10.18,8.21,2.09,30.68
U0176,2025-01-17,213.74,70.27,8.38,5.39,1.08,30.12
U0176,2025-01-18,168.92,67.94,10.52,7.71,1.5,3.31
U0176,2025-01-19,142.99,73.88,10.5,5.94,1.76,16.41
U0176,2025-01-20,268.57,65.81,8.15,7.03,2.64,24.4
U0176,2025-01-21,287.66,60.49,6.48,3.66,1.12,42.76
U0176,2025-01-22,321.38,68.4,8.95,3.89,2.01,26.25
U0176,2025-01-23,337.83,61.87,9.96,6.8,1.86,17.96
U0176,2025-01-24,328.69,70.09,7.28,1.0,1.95,22.34
U0176,2025-01-25,204.42,66.59,10.06,4.95,2.51,6.46
U0176,2025-01-26,165.92,66.06,9.1,6.6,2.39,10.55
U0176,2025-01-27,308.02,65.31,7.5,5.42,1.75,32.43
U0176,2025-01-28,291.68,66.38,8.15,5.01,2.92,25.13
U0176,2025-01-29,303.22,73.61,8.77,3.03,2.39,20.53
U0176,2025-01-30,380.44,61.39,9.44,4.29,1.55,19.63
U0176,2025-01-31,280.31,65.06,8.52,4.3,0.99,29.75
U0176,2025-02-01,152.83,66.59,10.72,5.99,2.17,0.0
U0176,2025-02-02,186.26,70.04,9.54,4.54,1.74,1.39
U0176,2025-02-03,303.2,70.82,8.39,5.09,1.85,24.32
U0176,2025-02-04,293.45,73.84,8.3,3.33,2.36,11.77
U0176,2025-02-05,229.88,69.92,8.52,7.37,2.3,32.73
U0176,2025-02-06,367.33,63.8,10.3,5.58,1.97,19.03
U0176,2025-02-07,258.47,68.28,7.76,4.7,1.71,31.84
U0176,2025-02-08,179.33,69.3,9.58,11.53,1.87,2.96
U0176,2025-02-09,193.64,60.85,11.77,1.84,1.78,0.0
U0176,2025-02-10,271.52,65.38,8.86,6.0,3.05,13.26
U0176,2025-02-11,335.41,62.84,6.53,3.95,2.06,34.15
U0176,2025-02-12,202.56,67.84,8.3,4.19,1.85,25.28
U0176,2025-02-13,241.15,56.55,6.41,2.99,1.2,41.99
U0176,2025-02-14,313.62,56.25,8.02,6.02,2.7,24.93
U0176,2025-02-15,227.65,63.84,9.83,7.57,1.39,11.01
U0176,2025-02-16,139.32,69.98,9.52,6.84,2.01,7.59
U0176,2025-02-17,217.13,65.88,8.55,5.86,0.86,16.3
U0176,2025-02-18,427.67,62.71,8.28,2.26,1.62,25.62
U0176,2025-02-19,306.76,68.67,8.07,5.1,2.54,28.13
U0176,2025-02-20,230.34,68.09,7.69,3.94,1.59,37.57
U0176,2025-02-21,281.26,62.47,8.72,6.0,1.69,24.44
U0176,2025-02-22,159.26,68.7,11.58,4.39,2.55,0.0
U0176,2025-02-23,132.54,67.97,9.14,4.87,2.11,4.38
U0176,2025-02-24,285.08,67.57,8.31,4.24,2.82,30.63
U0176,2025-02-25,298.85,71.4,8.08,3.37,1.36,16.44
U0176,2025-02-26,353.98,73.95,9.47,7.38,2.64,23.08
